px1,py1,pz1,E1,px2,py2,pz2,E2
-20.356,80.7876,-57.1478,101.029,-70.8617,3.56622,-58.8275,92.1672
39.8604,7.6446,78.8707,88.7011,-14.1806,-5.6057,-79.0279,80.4856
1.77262,-51.4804,-48.8753,71.0083,5.05116,35.0663,-121.795,126.843
17.6178,18.9858,-16.6767,30.8054,14.4755,18.2195,-17.815,29.3066
21.7708,-10.6532,38.2155,45.2536,-5.72574,-7.59469,-12.3824,15.614
-9.31802,-43.3611,-23.9323,50.3962,11.2936,40.6501,-50.4762,65.7862
-43.8983,2.4887,-35.8718,56.7455,41.1862,2.08478,-91.7894,100.628
-2.20405,-17.4709,-2.01206,17.7243,1.94635,7.78096,-19.6334,21.2088
2.59303,33.6531,49.9086,60.2506,1.90351,21.9088,30.6848,37.7516
-7.40802,14.4533,32.4812,36.3155,-5.43344,11.7961,26.323,29.3527
-16.1729,-17.9663,10.6805,26.4279,-9.35572,-12.0265,6.64076,16.6216
-11.4423,13.1694,-0.140024,17.4468,-8.41323,-1.90044,7.96323,11.7396
-43.7337,-29.5197,-111.745,123.576,21.1496,35.1632,-54.6795,68.3639
-13.7748,-29.4126,-26.1809,41.7169,-4.49757,-11.9536,-9.80925,16.1043
20.5742,-3.80732,-50.7466,54.891,-20.4403,3.548,-17.7973,27.334
13.6189,22.543,-32.9224,42.1611,9.67095,21.3519,-30.704,38.6288
-4.88293,64.1828,56.8866,85.9032,-0.761216,48.6999,42.0107,64.3209
14.6024,-19.8488,-89.7343,93.0562,-4.7568,6.48562,-37.5996,38.4504
-14.6365,20.8823,67.9394,72.5677,-19.4038,0.473646,19.2217,27.3169
18.7841,-18.4029,-12.1099,28.9512,-8.73774,9.67811,-4.76704,13.8834
-25.4927,48.7361,137.898,148.462,23.6256,-27.2057,66.3673,75.5179
9.52589,45.1344,-12.1499,47.7021,-11.5065,-33.1089,31.4126,47.0676
-13.5606,-23.0006,36.6324,45.3306,20.293,17.3337,-29.1867,39.5491
-10.2501,-10.6844,-0.752422,14.8256,11.2782,7.823,-30.608,33.5449
7.85529,31.5998,-3.29674,32.7282,-3.46033,-10.3546,19.0098,21.922
-29.264,15.071,-41.3142,52.8241,-3.57972,-14.8959,16.5883,22.5806
42.7409,-111.204,17.3633,120.394,-0.788162,18.2258,32.3864,37.1711
-19.6869,8.48012,23.9691,32.1561,20.049,-1.7152,-51.6292,55.412
-2.8489,-21.0494,9.61375,23.3159,-12.5523,-16.0545,101.749,103.77
16.7379,34.9375,-58.0801,69.8147,-34.9504,-9.28845,8.40515,37.1276
43.4118,-16.5547,-247.1,251.43,-23.0064,5.86231,-17.5847,29.5448
-11.7626,16.6952,77.7939,80.4301,-6.64025,5.82637,33.3796,34.5289
-5.17872,17.2286,10.0811,20.6224,-3.51652,10.776,7.58978,13.642
18.5349,11.863,-29.5938,36.8792,10.0166,9.71321,14.3403,20.0084
30.9907,-22.5902,-14.1381,40.8735,11.9182,-9.63163,-3.99258,15.8355
-170.889,-130.541,368.259,426.449,-12.0279,-0.176095,16.8754,20.7242
-30.9779,-33.1547,82.7195,94.3472,-5.02466,-6.71239,18.6726,20.4691
14.3511,-10.504,-79.3628,81.3312,9.11173,-5.22317,-38.1881,39.6062
26.3932,29.6318,-31.969,50.9575,25.9257,29.649,-33.1628,51.4877
21.8321,-24.8632,-8.65664,34.2019,1.39481,8.28731,33.9559,34.9806
2.53654,-5.02124,19.7516,20.5374,2.54917,-2.51764,10.2334,10.843
35.0405,29.0248,23.6161,51.2641,-40.0209,-9.51384,-38.6722,56.4601
42.63,-33.8871,53.3428,76.2307,-18.2794,36.6277,12.8287,42.8989
-14.839,42.7315,-98.9972,108.842,14.5902,-39.2433,-116.919,124.189
2.70683,43.0872,21.3619,48.1682,1.99464,26.9163,13.766,30.2982
-43.9898,15.9161,-218.254,223.211,43.3925,-15.4164,-224.151,228.832
10.3026,15.0522,16.1917,24.3904,8.74398,8.45634,9.89345,15.6799
-5.62935,44.7984,-39.8072,60.1931,-2.12811,-34.8211,21.256,40.8518
-8.80504,-18.9452,-87.6978,90.1519,-6.43676,-10.046,-46.7975,48.2946
40.9163,12.2688,19.7431,47.0581,-38.8135,-2.39061,73.9424,83.5446
-16.2386,-20.2548,66.6264,71.5055,5.80265,14.6786,-9.68938,18.521
24.9231,12.004,-21.0171,34.7418,11.3621,7.63111,-9.36817,16.5863
-19.4745,18.0358,15.3625,30.6686,-4.43938,4.16814,3.40127,6.97577
-28.432,49.9371,0.867765,57.4705,31.2429,-21.5755,8.83183,38.9825
-44.5283,-8.67334,53.5185,70.1587,35.4311,15.3136,112.201,118.655
1.26699,-20.3265,16.6508,26.3065,-3.0239,9.78205,9.95404,14.2803
-11.4233,4.51575,-17.6698,21.5202,-0.41213,-3.8042,-2.77105,4.72564
2.42244,-10.5796,19.0422,21.9183,9.76375,-4.51534,-8.24551,13.5543
-17.696,1.48083,26.0493,31.5265,6.01837,15.4891,57.5492,59.9004
-30.8391,34.0911,152.696,159.465,29.4703,-31.8209,219.586,223.828
13.1965,0.543987,-18.357,22.6149,-0.440872,10.6152,-18.7453,21.547
-18.7642,2.70283,-48.1342,51.7331,-1.93332,8.88048,5.12727,10.4356
-16.6127,-17.8848,-35.9663,43.4676,-0.849434,-8.67014,-23.1914,24.7739
17.9475,17.3148,-28.2891,37.7121,-4.43711,-14.9733,4.72757,16.3171
-10.2361,-25.7092,12.4816,30.3569,-2.16262,15.1434,1.69876,15.3914
-36.7981,11.9283,66.0008,76.5017,32.3571,-6.84066,23.2609,40.4334
7.21731,-3.37897,5.35233,9.60029,-3.0019,4.23433,0.808544,5.25413
47.2562,-1.26037,-117.375,126.537,-42.1131,6.19202,-54.6847,69.2985
-42.1906,-8.36778,87.5589,97.5532,41.4009,3.69208,30.5466,51.5827
0.783947,8.40403,-3.90172,9.2993,0.687959,6.35079,-5.26807,8.28068
-33.1032,-8.65924,44.1631,55.8677,7.8708,7.51762,13.9095,17.6621
-16.9171,-15.1237,-53.598,58.2038,-8.55262,-7.74417,-26.0402,28.4819
7.34605,-26.4662,30.5824,41.1062,-3.32552,9.76061,14.0491,17.4275
41.9574,-12.6676,6.74201,44.3436,-28.5473,15.7039,-41.1365,52.4765
-37.9099,27.8038,40.0365,61.7507,30.7013,-27.7112,48.9161,64.0569
-24.5215,-15.3755,-5.63498,29.4868,8.35302,2.27411,-14.6373,17.006
-15.2931,-30.3465,53.6884,63.5393,12.4467,28.0616,-18.8889,36.044
19.1329,20.2238,85.7968,90.2007,-19.7829,-17.4954,-9.61925,28.1069
-5.81647,12.2479,19.0612,23.3919,-2.83863,10.0738,12.6215,16.3967
-23.3977,-38.3048,-28.9722,53.4239,20.1712,22.6351,24.198,38.7915
0.948969,-20.7736,-0.530679,20.8023,1.26144,-18.7616,1.23208,18.8445
-96.5409,168.794,357.165,406.667,-14.6516,-5.48797,82.4691,83.9402
-8.16753,1.44648,-17.5997,19.4567,0.110406,3.42522,-6.29989,7.17246
15.587,-21.8903,58.418,64.3025,5.06032,-6.25546,14.6273,16.6945
-32.4392,-1.85494,46.0485,56.3579,-25.1125,-2.46,35.7817,43.7839
72.3195,133.541,1033.5,1044.6,-18.6313,25.7703,-19.117,37.104
21.0251,5.76547,50.9242,55.3948,-18.1754,-11.3223,13.1699,25.1396
21.1144,-22.8041,-87.1713,92.5456,-14.8536,-2.10992,-24.5489,28.7704
-15.38,12.9979,101.799,103.771,11.8822,-10.9347,-16.6841,23.2191
-3.38138,-26.4393,25.0045,36.5474,13.2532,5.54379,-54.2002,56.0719
-3.08199,26.7402,80.6196,84.9945,-4.88397,20.3888,58.2603,61.918
-35.7791,27.7488,-233.153,237.509,29.4226,-20.4673,-77.9776,85.8203
-34.0993,34.6867,61.5654,78.4617,28.3411,-31.2228,42.3844,59.7873
-21.6752,5.86252,4.57841,22.9163,10.351,-0.343495,-1.1452,10.4203
-33.14,57.6808,-67.0501,94.4513,-17.717,28.255,-32.5934,46.6324
11.6836,-41.0798,-229.64,233.578,12.8292,-36.513,-198.691,202.425
46.2256,-10.9699,67.0299,82.1594,-39.13,7.72105,52.679,66.0747
30.2417,-0.59085,9.311,31.6483,-22.7743,7.8274,-45.4258,51.4145
-21.9062,-3.74737,13.8121,26.1669,10.5366,-0.802695,-8.86562,13.794
10.4594,13.1022,17.175,24.0012,5.69725,6.81694,7.02697,11.3278
5.19715,2.4212,-11.108,12.5008,-5.53452,-1.40739,-9.15065,10.7869
28.6971,11.8929,26.7688,41.0067,-4.49669,-8.31773,-19.4056,21.5869
5.15389,-20.4763,31.3876,37.8291,7.23342,-4.49264,16.7478,18.7885
21.1949,-19.5766,47.1438,55.2722,-0.822509,-5.34833,-7.57757,9.31192
-6.88917,22.2474,-49.3232,54.5453,-3.63248,10.1397,-18.429,21.3459
23.4288,-25.1617,77.6782,84.9466,6.88622,-4.73311,19.5026,21.2176
6.81548,-32.528,-2.16133,33.3047,-4.64039,16.5297,84.5756,86.3006
11.3113,-13.5646,29.8457,34.6803,7.34513,-7.8192,17.3841,20.4282
6.36817,-17.695,41.3789,45.4521,-6.44307,-5.03234,-13.5621,15.836
-23.8884,41.1123,38.6427,61.2711,29.3409,-29.8177,7.85332,42.5637
-2.83776,-30.9077,-169.811,172.624,-8.23339,-5.18492,-8.68322,13.0415
33.0137,-10.5174,7.39434,35.4289,-14.5516,-3.56449,-3.05015,15.2895
6.57102,17.1592,17.754,25.5506,-6.41847,7.88686,-13.4182,16.8362
55.4074,-33.8813,77.9737,101.478,-3.37465,20.1095,-12.5612,23.9495
-47.6559,-43.9626,100.671,119.743,29.6033,18.3414,47.4905,58.8908
-34.1238,-32.196,185.502,191.343,32.4096,31.3511,224.913,229.388
9.4288,-32.0488,41.4729,53.2545,-12.9606,22.4566,-23.3473,34.891
-21.3716,11.975,-4.90134,24.9836,-3.21459,0.196418,-3.23661,4.56716
7.09752,18.0443,-0.694253,19.4027,3.1128,-12.2784,10.2148,16.2727
-32.4486,-20.7008,0.434392,38.492,-6.93482,-5.36752,0.0904405,8.77048
-21.5966,16.1167,-20.0739,33.6026,22.2016,-9.87354,64.1295,68.5785
-13.5555,-23.7814,-52.9749,59.6293,-11.9944,-15.7969,-37.0227,42.0012
-7.2993,0.585702,2.47159,7.72934,4.41194,-1.79257,-10.1046,11.171
19.3807,1.63152,-23.0257,30.1408,-7.69678,4.68581,-2.06413,9.24495
-0.169108,15.0514,15.8416,21.8527,-3.33363,-13.8421,8.16625,16.4139
35.9068,100.465,-128.702,167.173,19.7457,-20.0469,-31.6343,42.338
-25.5744,12.2367,16.3529,32.7294,18.8092,13.1764,33.5886,40.6892
-26.4991,-28.4168,16.5444,42.2308,-15.2087,-16.5831,7.55406,23.7356
-17.2331,1.95191,70.9624,73.0511,-15.8368,-1.62946,53.6144,55.9283
-9.90824,27.552,-15.3501,33.0594,-6.81467,18.0451,-12.992,23.2566
-1.1636,23.4569,-24.8089,34.1625,-1.28561,7.98302,-7.31286,10.9028
-41.5699,-42.1621,25.746,64.5645,30.2061,-34.0294,64.9495,79.3023
-12.1888,-5.70818,-66.7993,68.1418,3.25183,1.78836,-6.32119,7.33084
-5.98522,19.2949,-95.3874,97.5032,-3.70565,11.5658,-60.8194,62.0202
-9.82344,18.2346,-3.92888,21.082,8.78059,-13.2091,36.7062,39.9867
-38.8836,5.42654,-15.2268,42.1099,32.2697,-12.5523,-91.8637,98.1725
-57.3131,-16.3456,-163.777,174.284,31.347,13.3603,-93.7366,99.7381
9.59021,20.9555,-26.6469,35.2303,-7.38418,-14.4067,62.6071,64.6664
-19.7014,9.34403,51.4217,55.8539,-20.8159,-0.0303065,50.4989,54.621
9.56729,-58.3225,52.0881,78.7796,-6.14556,31.3447,0.267092,31.9428
-8.14551,28.7991,135.305,138.575,-4.43544,-7.93379,3.83712,9.86675
25.0125,-23.675,8.89528,35.5706,-15.7363,14.7604,98.619,100.952
29.6136,1.60139,99.3157,103.649,6.14076,3.10824,16.7279,18.0888
10.1264,16.0019,-93.4719,95.3709,6.45564,10.3912,-63.4331,64.6021
21.8973,-40.153,-23.5528,51.4441,-22.5703,33.1223,-60.9238,72.9262
-15.2561,-7.47438,6.89122,18.3334,-10.2544,-2.9029,4.55344,11.5899
1.42511,-20.0961,-59.6456,62.9563,-0.998786,-11.9688,-40.4571,42.2023
-12.1287,13.7277,25.1776,31.1364,-5.73082,5.92714,10.0819,13.0242
-32.0236,-42.9108,115.772,127.554,13.7985,2.30209,31.3795,34.3567
38.0274,0.513264,-38.5169,54.1286,-23.7906,24.9202,-177.057,180.378
-24.5129,-24.3575,31.8587,47.0017,22.7265,14.452,32.4996,42.2089
7.48611,17.7597,11.4793,22.4329,5.66574,13.7021,8.92843,17.3083
19.7103,-2.32104,75.3702,77.9394,7.93933,-7.97238,34.8614,36.6322
-15.3428,43.5296,-188.657,194.22,14.6573,-36.5028,-82.5885,91.4777
-69.9734,-35.3475,1.2785,78.4052,22.3286,-7.56033,25.67,34.8523
8.67464,-12.7807,56.4209,58.4972,9.21748,1.56153,39.8996,40.9804
-6.36289,22.4338,-106.8,109.316,-3.85142,8.27627,-36.0943,37.2309
11.0753,-19.8566,5.87384,23.4831,3.64229,-8.80854,4.20576,10.419
-22.5515,4.70204,-52.3682,57.2112,-17.9097,6.31233,-55.7584,58.9034
1.51881,18.4744,-30.3664,35.5773,-1.55929,9.26411,-13.2742,16.2626
-20.2499,1.72442,78.9931,81.5656,-10.6022,0.0309669,50.4874,51.5887
-16.6329,24.004,-92.9048,97.3866,-7.71507,8.50355,-32.7523,34.7068
0.177422,40.414,116.964,123.75,0.144623,10.0427,24.7742,26.7329
37.7231,-6.82136,-14.5146,40.9908,-30.69,6.63386,-97.1871,102.133
15.3317,-13.9646,-23.9711,31.6969,5.86831,-14.512,-17.705,23.6329
-3.49135,-22.9635,-18.4912,29.6892,-1.54822,8.49943,-23.2882,24.8393
24.8577,53.4176,-133.759,146.16,-0.867639,-8.41134,11.6084,14.362
19.3136,0.360905,9.47408,21.5155,-7.65934,1.31024,-10.4213,12.9998
17.8996,18.4635,-41.8502,49.1197,-19.0238,-10.9915,35.8687,42.063
19.5959,-3.25886,0.434552,19.8701,11.3595,-2.40986,-0.0144438,11.6128
28.4598,26.184,101.192,108.33,-26.9603,-25.2142,14.704,39.7345
9.32669,34.5494,-0.327364,35.7878,-6.58487,-21.394,-59.1253,63.2209
8.49401,29.9485,-33.5224,45.7474,1.17296,-16.5979,3.04573,16.9161
17.6071,-4.71973,-29.0499,34.2956,-7.23064,4.37304,-7.64652,11.3968
6.04354,-44.9038,140.674,147.791,0.849044,-12.0143,39.1381,40.9495
-18.1281,24.7419,37.911,48.7652,6.27756,-2.74372,-23.391,24.3738
7.88502,-24.2437,36.7163,44.6993,-3.40434,24.4785,-12.5003,27.6958
20.964,7.8672,-4.00351,22.7469,7.42748,3.99021,4.57193,9.59182
15.8511,-16.8907,37.6429,44.199,-8.43225,-0.172876,-10.4277,13.412
27.2758,40.6224,-17.9684,52.1251,-22.6047,-35.4701,-18.3258,45.8797
-41.7111,-43.8629,104.832,121.052,4.65587,16.5234,-4.49775,17.7465
8.31019,-26.4934,-35.1113,44.7635,-7.18426,3.95664,-11.4234,14.0632
2.33109,-18.6626,39.7237,43.9513,-3.08447,11.1652,-18.1845,21.5607
11.7505,15.6498,19.8134,27.8491,-7.97581,-6.51012,-26.0989,28.0564
-8.49314,-26.3531,-59.4338,65.5669,-3.21592,-8.35485,-17.4782,19.6378
14.2185,-0.531794,-62.673,64.268,-7.77086,-1.54122,10.0773,12.8189
-17.2938,1.65999,-31.8134,36.2482,10.5775,1.72227,-16.3039,19.511
-1.58075,24.0334,23.3582,33.5518,3.34059,1.14612,-5.07284,6.18208
-22.7321,-27.3277,33.9794,49.1748,20.7211,17.9723,-59.0218,65.0842
-7.92196,54.3344,-22.5916,59.3749,19.3014,38.6528,-19.693,47.4806
-3.5317,-2.26279,16.7357,17.2537,-3.58865,1.29644,5.20497,6.45461
1.00568,50.2394,-49.8148,70.7568,-30.8001,-23.0787,3.56452,38.6522
12.2106,30.7565,-23.2992,40.4713,3.05998,7.48293,-6.96791,10.6734
-2.26705,-20.784,-102.736,104.842,0.545888,15.206,18.4719,23.932
-34.2316,-14.3309,-108.797,114.952,29.9455,10.9301,-4.31102,32.1682
-11.2252,48.5855,-25.4709,55.9941,1.22887,-10.4168,2.83031,10.8647
-6.36882,20.4082,66.5474,69.8972,-2.79406,18.4378,57.9141,60.8426
-37.4981,6.32042,10.6269,39.4842,22.0652,23.6045,-58.3333,66.6846
-13.52,29.5991,-55.8355,64.6259,-1.57092,3.45479,-6.02375,7.1204
3.98727,-19.2641,52.0705,55.6629,3.2711,-14.0492,38.7428,41.3413
14.4939,-13.2177,53.4996,56.9825,8.41051,-6.6622,26.6615,28.7396
-19.5316,16.8528,28.2777,38.2772,-8.71275,7.55496,15.8983,19.6407
-16.2487,-41.8475,46.8721,64.9017,11.6763,28.997,-19.4228,36.8024
19.8586,-9.71749,86.2801,89.0678,15.7363,-8.858,65.8267,68.2588
-1.16425,6.47212,-23.5381,24.4396,-2.73,-1.37072,-6.77754,7.43492
-43.7444,12.6145,79.6524,91.7454,37.5899,-19.7265,99.186,107.889
-29.498,-57.2069,23.5693,68.544,2.12539,-41.8216,95.3979,104.184
-15.678,-45.869,59.6325,76.8492,-1.89501,43.09,25.6226,50.1684
4.96803,-27.3887,-26.2664,38.2721,-0.947247,16.9983,11.8447,20.7399
25.4625,-7.31089,57.9614,63.7285,21.5319,-5.37776,45.709,50.812
19.5218,-6.14706,18.0978,27.3209,8.0812,-1.10701,5.48909,9.83222
19.5882,-7.19445,-34.2925,40.1428,9.85218,-2.36251,-12.6408,16.2003
40.1976,25.0277,-222.915,227.889,-38.9456,-26.6771,-197.665,203.224
12.255,-39.8172,105.112,113.067,-7.68145,40.2174,108.573,116.037
-21.1003,3.14456,-47.0658,51.6751,-11.8038,1.61795,-26.3133,28.8851
-62.5133,-8.00963,213.382,222.495,17.3861,14.0365,29.4228,36.9461
-17.2961,-1.45587,31.048,35.5705,-8.80999,6.20692,23.9679,26.2796
13.0888,39.7482,-39.6221,57.6295,1.48928,7.90237,-8.8555,11.9623
-15.894,-37.8601,32.9643,52.6561,-4.52074,-14.6369,9.85909,18.2178
-4.30736,4.20546,-4.79992,7.69998,-4.62587,3.45562,11.3567,12.7408
17.3877,-3.97136,-10.0019,20.4488,14.6325,-3.25761,-9.62821,17.8168
9.36538,-14.1262,83.5754,85.2767,6.96939,-10.0215,60.2218,61.4466
-7.16431,-1.34834,-2.5707,7.73078,5.35814,-2.38877,-4.91626,7.65485
29.6136,-0.93907,68.5117,74.6439,9.54533,-0.951755,26.6082,28.2848
4.97971,31.5112,-6.63016,32.5841,2.98478,15.9017,-4.1238,16.697
-9.29001,-6.37018,36.5941,38.2887,4.70565,5.53229,15.4689,17.0894
16.4734,4.87935,-0.5442,17.1897,16.4666,-4.44421,-1.6544,17.1362
8.66121,-19.1849,-4.63544,21.554,2.12033,-8.4677,-0.967775,8.78325
-30.587,14.3608,-116.046,120.866,22.0713,0.695345,-26.9861,34.8696
44.6344,-5.39974,112.961,121.579,15.1394,-0.905014,42.4195,45.0494
5.56976,-16.0269,61.944,64.2258,1.16398,-2.95923,10.9737,11.4256
35.8992,-38.5167,10.5359,53.6964,-27.0344,8.92407,-32.4787,43.19
-20.6699,15.1287,-8.35895,26.9445,-20.5495,14.5831,-7.54932,26.305
-1.36767,10.4704,-30.012,31.8156,0.745439,7.14186,-20.7656,21.9724
-9.32866,-20.529,118.151,120.284,4.34502,20.4143,-9.00765,22.7326
16.4974,-6.56251,72.1361,74.289,13.8866,2.96679,68.6732,70.126
-3.08688,-22.0381,-7.9048,23.6158,1.11805,11.7377,8.00944,14.2543
-3.14703,20.2008,1.36802,20.4904,-1.86884,12.3731,0.12829,12.5146
15.5006,7.30898,-79.2383,81.0704,-2.30676,11.1995,-11.7122,16.3688
-18.0097,-2.75593,-10.0543,20.8097,5.87934,-5.40787,-28.0826,29.1969
-26.2543,-32.5843,-88.0479,97.4858,20.1653,27.125,-89.8374,95.9853
-37.6529,-11.0175,111.852,118.533,35.9756,13.2906,40.5128,55.7869
-45.4925,-18.8887,-119.341,129.107,32.2714,24.6213,-53.465,67.128
10.0005,-90.2596,-112.844,144.847,8.63133,22.0543,-42.0917,48.2971
14.9443,54.8269,24.8428,62.0201,-7.32085,-33.0066,42.9655,54.6725
17.9176,-45.0994,152.067,159.623,-16.9936,38.5657,87.5078,97.1273
21.6628,12.8646,-18.6381,31.3395,-13.3889,-4.94803,-31.5842,34.6601
44.7454,-25.9919,-46.2308,69.3904,-38.052,0.687199,-72.3665,81.7639
-6.86971,1.0959,-13.1186,14.8493,-5.44994,2.1329,1.53631,6.05166
2.30589,16.8527,-52.1115,54.8175,1.23523,9.33294,-35.5185,36.7451
-14.313,-17.0198,-4.68202,22.7259,-8.79176,-14.5364,-4.2754,17.5183
2.14999,-8.34369,13.2505,15.8059,-0.953618,-3.91762,11.9433,12.606
-47.0625,-25.264,-146.442,155.879,-9.34289,-4.61133,-32.4566,34.0881
6.55882,-26.357,-12.9197,30.0772,3.79858,-24.5817,-14.8787,28.9841
28.824,23.7571,171.162,175.19,-23.3956,-18.9445,-1.05741,30.1227
10.9461,0.693071,-50.6876,51.8608,5.37756,0.961736,-25.4234,26.0039
17.977,-22.3843,-25.0599,38.1083,1.85805,10.6271,-6.84624,12.7777
-29.3759,-31.6563,-18.8508,47.1215,19.3642,6.74553,24.0054,31.5713
-4.40966,-25.4762,102.799,106,-3.1119,-13.5294,54.975,56.7009
16.1955,11.3543,14.1511,24.3203,-6.60194,-6.84816,20.9748,23.0312
-0.948403,17.7198,-30.0374,34.8876,-0.65527,9.33597,-17,19.4062
-6.93279,17.7011,24.4151,30.9435,-4.50906,8.75513,15.5005,18.3647
-2.92951,-39.9236,-40.466,56.9208,-21.8291,30.7274,18.3555,41.924
-24.1559,-2.4735,80.8623,84.4295,23.0047,0.377033,-15.6766,27.841
15.929,-15.7628,87.323,90.1528,8.65431,-8.65012,47.0111,48.5775
15.6034,18.9739,52.8313,58.2635,5.59411,7.17669,17.1642,19.4273
-8.12357,-40.7479,-201.141,205.387,13.8169,29.447,-51.138,60.6064
6.31318,-3.6796,-17.4436,18.9126,-4.30653,2.53328,14.5238,15.3595
-31.8082,-39.5169,52.8412,73.2499,19.5616,28.6023,81.2423,88.3236
3.79819,-44.9896,53.128,69.7215,8.05441,42.7955,102.722,111.571
-12.0747,18.0971,15.4217,26.6673,-1.64423,-2.82656,-5.42148,6.33218
-1.47581,-23.0391,30.5763,38.3131,5.59435,16.2253,-51.0083,53.8184
4.93331,2.51335,-11.4746,12.7409,1.8104,2.8748,6.87833,7.67233
10.5311,18.6448,71.1817,74.3329,-13.6934,1.36839,-26.8969,30.2131
5.06889,-12.5704,18.4387,22.8846,1.29043,-4.50789,6.49941,8.01497
-39.4796,21.7932,-74.4885,87.0754,36.0262,-20.5406,-55.7013,69.4439
-35.591,-97.471,178.955,206.863,25.8128,-18.7003,161.621,164.734
11.6991,-30.3726,-37.2947,49.5002,2.96277,-10.0524,-12.3912,16.2291
-24.0336,0.598402,-19.0003,30.643,-10.45,0.633399,-5.86077,11.9985
2.98342,-12.5226,61.3622,62.6981,8.11457,2.27583,17.2354,19.1858
10.5182,-12.9731,27.3597,32.0546,5.97972,-15.3231,15.1752,22.3798
23.1623,18.5973,-0.396609,29.7073,-21.6252,-18.0418,-114.424,117.839
-2.09524,27.5405,-14.9233,31.394,-2.4676,19.109,-9.731,21.5858
-2.8462,17.8961,-41.4032,45.1953,-1.58777,15.3194,-30.8522,34.483
-7.15399,-43.7421,-6.26992,44.7647,4.02515,32.4832,112.667,117.326
41.2648,23.5943,-18.0906,50.8601,-29.8142,-26.5489,-21.4038,45.2975
-9.31672,50.3792,35.8967,62.5576,0.723098,-42.9321,43.0924,60.833
13.3124,36.3762,17.1818,42.3754,-5.01539,-37.3311,-35.0892,51.4784
-4.71133,-2.65499,4.72136,7.17969,-3.76131,-1.72133,7.58724,8.64221
-12.3115,-27.4842,-4.01522,30.3824,6.57181,18.9551,13.5866,24.2299
-10.1177,36.0743,23.7923,44.3825,30.21,-7.02231,149.323,152.511
13.3367,-13.031,-18.5265,26.2853,2.6288,-2.46703,-3.28483,4.87833
13.3703,13.2113,24.8869,31.1877,-0.462412,-8.22564,-10.6433,13.4598
49.527,41.8464,11.8704,65.9164,-7.26147,57.3341,52.7438,78.2423
-3.05847,-17.1222,19.2392,25.9361,-3.56068,-7.69074,9.39767,12.6552
-17.8422,3.35793,-12.8317,22.2324,12.0131,-3.24223,36.8194,38.8652
-37.4526,-35.0612,78.896,94.1094,6.02745,14.9686,-16.3008,22.9372
-6.77038,42.7722,-4.33264,43.521,10.0964,-41.1295,-38.1487,56.9992
-44.9886,-0.746549,-14.1123,47.1561,21.8403,1.38755,-98.8377,101.232
-13.5459,-33.1476,-29.2482,46.2356,10.806,24.0765,-31.5334,41.1195
84.0659,-5.63324,89.4055,122.85,-41.7146,6.44591,120.156,127.354
1.36368,71.6188,78.3505,106.16,7.15049,-20.8376,78.4961,81.5291
0.448274,19.1265,-3.61717,19.471,-4.8738,9.838,-7.361,13.2188
12.451,-20.8737,9.92472,26.2536,1.13992,-8.96594,21.1283,22.9805
-26.5592,40.4445,-35.5516,60.0423,26.631,-20.4934,67.7197,75.5987
-24.1461,-5.56593,-21.2295,32.63,-7.4906,-2.92732,-5.20391,9.57967
-5.46064,0.819246,5.36068,7.69661,-3.52675,1.99199,-1.70319,4.39523
2.1697,-26.0798,-78.5228,82.769,1.38972,9.27824,-29.3834,30.845
30.8805,-24.1196,-19.8135,43.9084,-3.37943,-7.23428,20.444,21.9482
47.3175,32.0066,-10.8503,58.1473,-36.0614,-29.6995,-44.5313,64.5409
-35.2847,-8.15167,14.6397,39.0614,31.5574,15.1827,-11.8289,36.9637
-9.4734,-24.5401,-87.6882,91.5489,-8.21806,-3.98157,9.99656,13.54
13.5208,17.8709,10.9451,24.9397,7.36085,5.76086,7.15315,11.7707
0.63143,15.4802,42.7633,45.4835,-1.00259,-3.65699,-0.840027,3.8853
-13.2371,-16.6939,69.3552,72.5538,7.56299,6.42025,-11.3693,15.0894
-23.2245,-34.7346,4.19648,41.9939,-14.4824,-21.6599,2.73036,26.1984
-10.887,-12.3344,-8.14945,18.36,-7.17716,-6.55635,-3.82116,10.4456
31.2495,35.4919,-56.5404,73.7091,-18.9371,-36.5066,-91.5136,100.33
-24.4652,70.563,34.5586,82.2921,13.4581,2.56827,-27.7391,30.9384
-22.8111,-38.864,-47.1239,65.203,6.24006,5.66279,21.9799,23.5401
-34.0664,-4.97491,45.4858,57.046,29.2432,-3.19819,-19.9614,35.5508
34.4429,23.1085,120.473,127.413,-35.3087,-15.6609,35.3733,52.376
-16.114,-10.8424,-0.930473,19.4446,-13.4568,-6.1584,-0.41934,14.8054
31.3939,3.09011,-0.859313,31.5575,-21.7354,2.15061,-116.973,118.995
-30.6823,44.5578,102.501,115.902,-5.28393,8.72686,19.8358,22.3057
61.2568,-63.8693,-163.954,186.314,-19.7412,-12.3513,-3.16425,23.5009
62.0373,15.0425,-27.0114,69.3148,-8.32393,-17.3309,-3.72345,19.5838
0.521614,23.2238,-61.7917,66.0139,4.80451,-14.6385,-3.87981,15.8881
-20.7307,-22.9843,-56.7419,64.6351,-12.8025,-14.2361,-35.0792,39.9641
-7.12528,71.4686,-118.976,138.974,2.04775,-27.8172,-74.5439,79.5914
-15.1199,-63.188,-29.4625,71.3399,-2.86327,-9.65364,-3.66499,10.7161
11.4377,-7.6981,-32.1016,34.9372,-2.62665,5.30201,0.656363,5.95421
